Plant State,"Elec Fuel Consumption
MMBtu"
CA,"14,960,531"
CA,0
CA,"1,797,658"
CA,0
CA,"3,483,111"
CA,0
CA,0
CA,"337,509"
CA,"31,396"
CA,"60,529"
CA,0
CA,0
CA,"8,232,891"
CA,0
CA,"1,688,892"
CA,0
CA,"796,126"
CA,0
AK,"108,124"
CA,"382,806"
CA,0
CA,0
CA,0
CA,0
CA,"10,673,723"
CA,0
CA,0
CA,"126,266"
CA,0
CA,"855,120"
CA,"150,224"
CA,"459,508"
CA,"159,399"
CA,"282,036"
CA,"1,186,519"
CA,"425,987"
CA,"528,962"
CA,"221,678"
CA,"790,064"
AK,"18,732"
CA,0
CA,"182,091"
CA,"262,759"
AK,246
CA,"229,849"
CA,"1,923,484"
CA,"47,090"
CA,"1,569,178"
CA,"12,030"
CA,"1,643,937"
CA,"2,289,353"
CA,"431,180"
CA,"235,658"
CA,"2,861,545"
CA,"3,957,089"
CA,"4,961,395"
CA,0
CA,"304,445"
CA,0
CA,"1,836,546"
CA,"28,138"
CA,"3,054,219"
CA,"380,099"
CA,"1,146,989"
CA,"238,385"
CA,"5,936,392"
CA,0
CA,"1,338,252"
CA,0
CA,"697,168"
CA,"688,087"
CA,"5,784,020"
CA,"944,243"
CA,"9,258"
CO,515
CO,0
CO,"2,557,742"
CO,"117,490"
CO,0
CO,0
CO,0
CO,"21,136,223"
CO,0
CO,"6,156,443"
CO,"1,296,038"
CO,"65,843,095"
CO,"39,296"
CO,"42,497"
CO,0
CO,"3,842"
CO,"83,043"
CO,"96,688"
CA,"24,180"
CA,"14,040"
CA,"17,702"
CA,"4,877"
CA,0
CA,"78,895"
CA,0
CA,"39,316"
CO,"43,880"
CO,"1,340,866"
CO,0
CO,0
CO,0
CO,"1,397"
CO,"439,258"
CO,"49,959"
CO,"5,148"
CO,211
CO,0
CO,0
WY,"277,560"
CO,0
CO,0
CO,0
CO,0
CO,0
CO,"39,531"
CA,"1,472,402"
CO,0
CO,261
CO,0
CO,"583,521"
CO,"362,129"
CO,"934,525"
CO,"14,480"
CO,"160,598"
CO,0
CO,"828,417"
CO,0
CO,"636,086"
CO,"63,503"
CO,"109,188"
CO,"26,308,429"
CO,"21,351"
CO,"21,566"
CO,0
CA,"77,299"
AL,0
AL,0
AL,"3,163"
AL,"25,366,986"
CA,"99,180"
CA,"30,816"
CA,"198,170"
CT,0
CT,0
CT,990
CT,"142,493"
CT,0
CT,"19,493"
CT,0
CT,0
CT,"29,176"
CT,"3,534"
CT,0
CT,"1,658"
CT,"6,195"
CT,"166,528"
CT,"349,933"
MA,0
WA,"298,131"
WA,"10,702"
WA,"4,669,816"
CT,"32,783"
CT,"556,656"
CT,"379,518"
CT,"16,039"
CT,0
CT,"3,258"
CT,"39,849"
CT,"120,604"
CT,"177,685"
CT,0
CT,"1,527"
CT,"2,447"
CT,503
CT,"1,555,883"
CT,"438,623"
CT,0
FL,0
FL,"1,434,202"
FL,0
FL,"13,368,135"
FL,"30,957,003"
FL,"191,190"
FL,"6,012,047"
CT,0
CT,957
CT,"56,870,932"
CT,"85,998,853"
CT,"1,678,393"
CT,0
CT,"18,055,231"
CT,"166,406"
CT,0
NY,"25,870"
CT,524
CT,"12,016"
NM,"311,834"
CA,"18,439"
CA,"10,318"
VT,0
VT,"3,528"
VT,"2,715,949"
DE,"11,311"
DE,"2,230"
DE,"3,250"
DE,"1,032"
DE,"2,776,042"
DE,"103,237"
DE,"13,360"
DE,0
DE,0
DE,"337,908"
DE,"48,128"
DE,0
DE,0
DE,"3,766"
MD,"13,453,396"
MD,"203,150"
MD,0
WA,"16,845"
WA,"11,241,015"
FL,0
FL,0
FL,"75,998"
FL,"47,746,193"
FL,0
FL,"1,349,464"
FL,0
FL,"66,817,233"
FL,"54,120"
FL,"4,300,600"
FL,"311,704"
FL,"2,864,760"
FL,0
FL,0
FL,"66,215"
FL,"38,483,086"
FL,0
FL,0
FL,0
FL,0
FL,"97,183"
FL,"48,094,376"
FL,0
FL,0
FL,0
FL,0
FL,"57,906,076"
FL,0
FL,0
FL,"14,410"
FL,"46,466,272"
FL,0
FL,"69,485,568"
FL,"71,426,646"
FL,0
WA,"102,786"
NY,"271,762"
CA,0
FL,"63,126"
FL,"4,085,251"
FL,"79,667,882"
FL,"41,716,615"
FL,"313,488"
CA,"58,868"
FL,0
FL,"1,499,336"
FL,0
FL,"49,442,258"
FL,0
FL,"11,356"
FL,"280,381"
FL,335
FL,"37,017"
FL,0
FL,"24,283"
FL,"4,287,867"
FL,0
FL,"3,125"
FL,"23,411,771"
FL,0
FL,"29,221,476"
FL,0
FL,0
FL,0
FL,"25,082,213"
FL,0
FL,"19,714"
FL,"52,074"
FL,"6,866,700"
FL,0
FL,"2,898,738"
FL,0
GA,"98,623,673"
GA,"96,618,410"
GA,"45,530,874"
FL,423
FL,"19,399"
FL,"238,988"
FL,"10,175,676"
FL,0
FL,0
FL,0
FL,0
FL,"1,773,992"
FL,0
FL,870
FL,8
FL,"8,255"
FL,"2,084,924"
FL,"35,503"
FL,"2,358,622"
FL,0
FL,"21,735,251"
FL,"11,004,151"
FL,"119,912"
FL,"500,449"
FL,0
FL,0
FL,46
FL,"11,671"
FL,495
FL,46
FL,"1,965"
FL,0
FL,0
FL,0
FL,787
FL,0
FL,"2,456,847"
FL,0
FL,0
FL,0
FL,0
FL,"12,462,644"
FL,146
FL,"299,136"
FL,0
VT,"3,122"
CA,0
FL,"12,389"
FL,"1,180,148"
FL,0
FL,"11,577"
FL,"3,667"
FL,"11,095,662"
FL,"6,839"
FL,"316,478"
FL,"1,626,621"
FL,0
FL,0
FL,0
FL,"10,858,666"
FL,0
FL,0
FL,"764,942"
WY,"37,078"
FL,84
MO,592
AL,"1,354,462"
GA,"100,350,254"
GA,"152,166"
GA,"58,020"
GA,"127,445"
AL,"339,050"
GA,0
GA,"6,288,257"
GA,"2,042"
GA,"117,058,165"
GA,"3,869"
GA,558
GA,"239,834"
CA,"8,595"
GA,"32,790"
GA,124
GA,"99,620"
GA,"40,976"
GA,"334,460"
GA,"458,480"
GA,"409,994"
GA,"342,614"
GA,"118,530"
GA,"148,684"
GA,0
GA,"24,094,979"
GA,"119,498"
GA,"269,094"
CA,"57,076"
CA,0
GA,"146,236"
GA,"11,747"
GA,0
GA,0
GA,"1,292,871"
GA,"72,277"
GA,"70,554"
GA,"566,959"
GA,"380,576"
GA,"1,455,015"
HI,0
HI,0
HI,"27,561,798"
HI,"799,143"
HI,0
HI,0
HI,"13,803,284"
HI,"17,483"
HI,"82,155"
HI,"18,094"
HI,"18,760"
HI,0
HI,0
HI,"1,832,527"
HI,0
CA,"140,251"
NE,"102,953"
VT,"20,532"
AK,"96,570"
ID,"355,229"
TX,0
HI,0
HI,576
HI,"314,687"
TX,0
ME,"602,667"
NY,"107,925"
ID,"897,093"
ID,"1,006,775"
ID,"7,123,310"
ID,"1,286,538"
ID,"121,244"
ID,"28,838"
ID,"364,302"
ID,"640,968"
ID,682
ID,"144,502"
ID,"385,586"
ID,"185,006"
ID,"126,675"
ID,"278,710"
ID,"178,246"
ID,"102,997"
ID,"248,628"
ID,"144,708"
ID,"58,338"
ID,"2,783,305"
ID,"163,661"
CA,"17,068"
ID,"4,928,810"
ID,"133,525"
ID,"10,136"
ID,"24,254"
CA,"23,148"
ID,"1,926,272"
ID,"560,978"
IL,0
IL,0
IL,0
IL,0
IL,0
IL,"82,162,111"
IL,"77,427,760"
IL,0
IL,0
IL,"161,052"
IL,0
IL,"27,138,734"
IL,0
IL,"44,683"
IL,"17,873,599"
IL,"80,888,678"
IL,"77,611,867"
IL,"13,578"
IL,0
IL,0
IL,"23,041"
IL,0
IL,0
IL,"110,832"
IL,0
IL,0
IL,"64,072,273"
IL,"6,141"
IL,"73,205"
IL,"19,640"
CA,"311,580"
IL,0
IL,"170,509"
WA,"99,917"
UT,"9,386"
IL,"8,165"
IL,0
IL,421
IL,0
IL,"1,768"
IL,0
IL,507
IL,0
IL,351
IL,0
IL,"2,543"
IL,0
IL,"2,331"
IL,12
IL,"5,538"
IL,"18,402"
IL,"1,038"
IL,0
IL,0
IL,0
IL,"1,922"
IL,747
IL,"112,115"
IL,"1,237"
IL,"8,558"
IL,"857,850"
IL,"1,781"
IL,0
IL,"1,129"
IL,"4,752"
IL,"8,868"
IL,862
IL,"6,614"
IL,0
IL,"7,669,463"
IL,"81,878"
IL,0
IL,0
IL,58
IL,"2,290"
IL,0
IL,321
IL,"4,217"
IL,921
IL,0
IL,"2,238"
IL,0
IL,"52,755"
IL,"1,225"
IL,"902,970"
IL,"9,932,136"
IL,"12,609"
IL,0
IN,"51,397,650"
IN,"92,072"
IN,"3,879,278"
IN,"37,735"
ID,"11,760"
IN,"62,221"
IN,0
IN,"13,983"
IN,"3,862,037"
IN,"1,246"
IN,0
IN,0
IN,"30,711,030"
IN,0
IN,"36,269,686"
IN,0
IN,0
IN,"43,697"
IN,395
IN,"50,807,721"
IN,"124,550"
IN,"2,754,671"
IN,"503,384"
IN,"12,395,075"
IN,"48,555"
IN,"68,100"
IN,"2,645"
IN,"269,307"
IN,"5,716"
IN,"43,508,669"
IN,"62,464"
IN,"7,598,674"
IN,0
IN,0
IN,0
IN,"11,801,387"
IN,"17,581,540"
IN,"1,346,584"
IN,0
IN,"10,821,850"
IN,"16,244,041"
IN,"293,218"
NC,0
NC,0
NC,0
NC,"2,535"
NC,"240,330"
NC,979
NC,"54,400"
NC,"5,226"
UT,"6,266"
IN,0
IN,0
IN,0
IN,0
IN,0
IN,0
IN,12
IN,0
IN,0
IN,"274,590"
IN,"7,425"
IA,0
IA,0
IA,"14,693"
IA,0
IA,"1,898,120"
IA,"204,240"
IA,"587,966"
IA,"27,064"
IA,"360,849"
IA,"125,123"
IA,0
IA,"57,091,643"
IA,"40,968"
IA,"199,523"
IA,0
IA,"13,977,098"
IA,0
IA,"12,702"
IA,"32,754"
IA,"187,797"
IA,0
IA,"2,848,743"
IA,"12,498"
IA,"1,908"
IA,"3,761"
IA,0
IA,0
IA,"3,590,964"
IA,"377,386"
IA,0
IA,133
IA,144
IA,"1,496"
IA,"7,696"
IA,520
IA,0
IA,204
IA,0
IA,46
IA,0
IA,28
IA,0
IA,0
IA,"8,518"
IA,0
IA,"3,993"
IA,"144,132"
IA,0
IA,0
IA,140
IA,424
IA,229
IA,"6,208"
IA,0
IA,"1,260"
IA,46
IA,"3,609"
IA,17
IA,72
IA,"4,536"
IA,0
IA,0
IA,562
IA,270
IA,0
IA,"1,464"
IA,0
IA,"1,048"
IA,"9,581"
IA,166
IA,"2,459"
IA,"1,040"
IA,"7,201"
IA,52
IA,"6,516"
IA,993
IA,531
IA,531
IA,"5,777"
IA,"3,458"
IA,0
IA,"3,053,198"
IA,"14,006"
IA,"1,041"
IA,101
IA,0
IA,312
IA,"3,977"
IA,"3,495"
IA,"9,815"
IA,"17,947"
IA,454
IA,314
IA,0
IA,143
IA,112
IA,91
IA,"21,414"
IA,409
IA,184
IA,"2,406"
IA,110
IA,0
IA,0
IA,"7,191"
IA,0
IA,158
IA,11
IA,125
IA,0
IA,"1,457"
IA,"4,999"
IA,"28,082"
IA,"6,832"
IA,0
IA,392
IA,0
IA,0
IA,382
IA,948
IA,589
IA,35
IA,"109,795"
IA,0
IA,"562,876"
IA,0
IA,716
IA,"41,937"
IA,0
IA,0
IA,0
IA,"62,264"
IA,0
KS,0
KS,0
KS,"29,220"
KS,0
KS,"278,368"
KS,"1,252,274"
KS,0
KS,"418,371"
KS,0
KS,0
KS,"8,427,495"
KS,45
KS,"4,494"
KS,"35,555"
KS,"4,464,209"
KS,146
KS,0
KS,"243,967"
KS,"71,578,235"
KS,"100,984"
KS,"527,650"
KS,0
KS,"1,418,151"
KS,"18,806,816"
KS,156
KS,"1,137"
KS,267
KS,0
KS,112
KS,0
KS,202
KS,0
KS,744
KS,"1,280"
KS,153
KS,"1,034"
KS,251
KS,268
KS,"1,456"
KS,0
KS,0
KS,"1,006,599"
KS,6
KS,68
KS,"2,178"
KS,"14,667"
KS,0
KS,0
KS,50
KS,"138,300"
KS,"1,479"
KS,34
KS,129
KS,517
KS,96
KS,90
KS,0
KS,938
KS,"1,197"
KS,564
KS,"2,210"
KS,0
KS,0
KS,6
KS,0
KS,202
KS,381
KS,"2,044"
KS,"26,092"
KS,589
KS,"8,789"
KS,0
KS,630
KS,0
KS,"119,735"
KS,0
KS,0
KS,"1,245"
KS,"6,801"
KS,498
KS,0
KS,"1,873"
KS,0
KS,164
KS,351
KS,"132,014"
KS,"486,337"
KS,0
KS,264
KS,"1,524"
KS,0
KS,114
KS,921
KS,40
KS,0
KS,282
KS,"1,520"
KS,124
KS,0
KS,50
KS,29
KS,0
KS,"3,162"
KS,"13,050"
KS,24
KS,"48,535"
KS,164
KS,759
KS,494
KS,941
KS,0
KS,0
KS,241
KS,0
KS,0
KS,0
KS,825
KS,790
KS,114
KS,118
KS,506
KS,"3,702"
KS,50
KS,398
KS,28
KS,"51,112"
KS,"35,258"
KS,"480,069"
KS,"588,994"
KY,"11,922,022"
KY,"150,494"
KY,"2,998"
KY,"840,294"
KY,"55,996"
KY,"10,446,882"
KY,"39,861"
KY,"106,006,481"
KY,"111,314"
KY,0
KY,0
KY,0
KY,243
KY,"21,141"
KY,0
KY,"33,185,395"
KY,0
KY,0
KY,"77,371,773"
KY,"226,604"
KY,0
KY,"927,948"
KY,"303,496"
KY,"1,707,642"
KY,"3,342"
KY,"4,049,813"
KY,"16,934,336"
KY,0
KY,"29,191,455"
KY,0
KY,"253,924"
KY,"116,869"
KY,"55,621,119"
KY,"1,605,282"
KY,0
KY,"131,384"
KY,0
KY,0
KY,0
KY,"5,047,908"
KY,"27,435"
LA,"9,697,606"
LA,"12,621"
LA,0
LA,"14,210"
LA,"4,536,642"
LA,"50,260"
LA,"97,557"
LA,"2,641,734"
LA,"16,233,308"
LA,"9,982,472"
LA,"19,604,883"
LA,"15,146"
LA,0
LA,"2,140,523"
LA,0
LA,"6,572,223"
LA,0
LA,"525,459"
LA,"10,816"
LA,"29,222,112"
LA,0
LA,"39,982,078"
LA,0
LA,0
LA,0
LA,"2,208,844"
LA,0
LA,"1,741,651"
LA,0
LA,0
LA,0
LA,0
LA,"1,541,169"
LA,"1,910,969"
ME,"119,580"
ME,"180,886"
ME,"41,185"
ME,0
ME,"157,552"
ME,"421,201"
ME,"14,308"
ME,0
ME,"6,718"
ME,"236,431"
ME,"577,611"
ME,"947,008"
ME,"183,508"
ME,"44,116"
ME,"24,850"
ME,"17,545"
ME,"32,088"
ME,"125,159"
ME,"467,904"
ME,0
ME,"5,535"
ME,"516,269"
ME,"121,796"
ME,"301,613"
ME,"331,702"
ME,"1,711,381"
ME,"2,327"
MD,"1,341"
MD,"485,001"
MD,"44,368"
MD,"166,479"
MD,0
MD,"486,605"
MD,"97,079"
MD,"2,672,543"
MD,"29,559"
MD,"21,849"
MD,"3,398"
MD,"10,103"
MD,"81,651"
MD,"67,240"
MD,0
MD,"30,043"
MD,"272,449"
MD,0
MD,"7,814,491"
MD,0
MD,0
MD,"5,139"
MD,"3,532,158"
MD,0
MD,"6,649"
MD,"6,241,849"
MD,"4,565"
MD,0
MA,"14,575"
MA,"16,975"
MA,"9,900,679"
MA,0
MA,"72,768"
MA,0
MA,"186,252"
MA,"37,884"
MA,"8,686,610"
MA,0
MA,"3,651"
MA,"12,815"
MA,"11,142"
MA,"4,386"
MA,"5,133"
MA,"368,778"
MA,"519,290"
MA,"72,530"
MA,"25,149"
MA,"744,451"
MA,"137,811"
MA,0
MA,"1,032"
MA,6
MA,"215,392"
MA,"1,345,811"
MA,"35,931"
MA,"60,403"
MA,"75,844"
MA,"45,590"
MA,0
MA,0
MA,0
MA,0
MA,"38,478"
MA,"287,239"
MA,0
MA,708
MA,"2,214"
MA,"12,798"
MA,"41,795"
MA,0
MA,"15,626"
MA,"325,250"
MA,"10,459"
MA,"207,224"
MA,0
MI,"88,292"
MI,"40,769"
MI,"196,962"
MI,"87,835"
MI,"69,538"
MI,0
MI,"23,839"
MI,"832,269"
MI,"74,736"
MI,"6,413,629"
MI,"76,194"
MI,"99,121"
MI,"260,909"
MI,"153,517"
MI,"97,710"
MI,"216,841"
MI,"67,288,242"
MI,"57,060"
MI,0
MI,"33,997"
MI,"79,482"
MI,"38,018"
MI,"1,346"
MI,"259,290"
MI,"9,727"
MI,"97,786,488"
MI,"38,593"
MI,442
MI,"16,625,966"
MI,"394,084"
MI,"10,485,257"
MI,"82,485,658"
MI,"8,908"
MI,"29,677"
MI,418
MI,"1,213"
MI,"2,078"
MI,0
MI,0
MI,0
MI,0
MI,"4,200"
MI,0
MI,"8,444"
MI,0
MI,0
MI,0
MI,0
MI,0
MI,0
MI,0
MI,0
MI,0
MI,0
MI,"2,095"
MI,0
MI,0
MI,0
MI,0
MI,"3,231"
MI,"12,418"
MI,"797,208"
MI,"107,112"
MI,"52,325"
WI,"30,985"
MI,"31,401"
MI,"12,883"
MI,"20,806"
MI,0
MI,"1,063"
MI,"246,686"
MI,"1,788,570"
MI,"26,140"
MI,"179,755"
WI,"54,752"
MI,"103,168"
MI,"33,280"
MI,"85,915"
MI,"111,730"
MI,"175,390"
MI,"20,625"
MI,"101,659"
MI,"112,752"
MI,"18,285"
MI,0
MI,0
MI,431
MI,"2,983"
MI,"1,189"
MI,"54,060"
MI,"3,893"
MI,558
MI,"2,861"
MI,0
MI,"94,604"
MI,514
MI,136
MI,570
MI,102
MI,0
MI,12
MI,0
MI,746
MI,"1,735"
MI,"9,066"
MI,"555,232"
MI,634
MI,0
MI,0
MI,0
MI,614
MI,"3,694"
MI,"26,834"
MI,"16,517"
MI,"1,514"
MI,0
MI,78
MI,175
MI,51
MI,"215,247"
MI,0
MI,"59,177"
MI,107
MI,"23,602"
MI,0
MN,0
MN,"1,469,881"
MN,0
MN,"207,073"
MN,0
MN,"159,511"
MN,0
MN,"54,980,238"
MN,"164,222"
MN,"31,325"
MN,"93,366"
MN,"4,900"
MN,"32,367"
MN,"409,846"
MN,"19,595"
MN,"18,880"
MN,"27,341"
MN,"882,831"
MN,"31,153"
MN,"2,302,372"
MN,0
MN,"8,978,517"
MN,0
MN,"3,588,863"
MN,"148,071"
MN,"5,610,037"
MN,"10,130,096"
MN,"629,366"
MN,"1,201,504"
MN,"7,935"
MN,"142,836"
MN,"9,538,788"
MN,"50,100,462"
MN,"39,517,991"
MN,"35,004,601"
MN,"1,169,413"
MN,"1,429,273"
MN,"20,074"
MN,"26,312"
MN,0
MN,0
MN,42
MN,"17,917,472"
MN,367
MN,"840,102"
MN,"1,026,792"
MN,"33,990"
MN,"6,189"
MN,0
MN,0
MN,0
MN,84
MN,285
MN,0
MN,660
MN,"1,727"
MN,214
MN,0
MN,0
MN,540
MN,0
MN,938
MN,360
MN,0
MN,0
MN,6
MN,669
MN,"151,205"
MN,"1,138"
MN,54
MN,898
MN,"2,470"
MN,0
MN,0
MN,0
MN,"361,330"
MN,"7,888"
MN,"199,187"
MN,0
MN,"262,912"
MN,416
MN,28
MN,214
MN,96
MN,0
MN,3
MN,54
MN,876
MN,"1,216"
MN,690
MN,0
MN,"1,042"
MN,526
MN,0
MN,361
MN,117
MN,244
MN,"1,091"
MN,494
MN,"3,902"
MN,"7,709"
MN,"1,619"
MN,"5,994"
MN,783
MN,"6,746"
MN,"2,313"
MN,0
MN,0
MN,20
MN,239
MN,"1,177"
MN,"4,057"
MN,0
MN,"35,231"
MN,"1,467"
MN,"1,323"
MN,"2,760"
MN,576
MN,464
MN,553
MN,200
MN,"10,996"
MN,90
MN,183
MN,0
MN,497
MN,836
MN,84
MN,0
MN,0
MN,"11,209"
MN,0
MN,534
MN,459
MN,"33,348"
MN,"3,328"
MN,"568,949"
MN,"1,739"
MN,"657,119"
MN,"3,393"
MS,0
MS,0
MS,"10,857,633"
MS,"6,211"
MS,"31,729"
MS,"34,388,706"
MS,0
MS,0
MS,0
MS,0
MS,482
MS,0
MS,841
MS,0
MS,0
MS,0
MS,0
MS,0
MS,0
MS,0
MS,"476,421"
MS,"1,855,093"
MS,"13,465,906"
MS,0
MS,"3,045,570"
MS,"678,803"
MS,0
MO,"66,130"
MO,"2,004,905"
MO,"2,388,279"
MO,"1,188,588"
MO,"22,488,638"
MO,"602,340"
MO,0
MO,"1,853"
MO,"24,032"
MO,"793,823"
MO,"11,689"
MO,"89,493"
MO,965
MO,"347,545"
MO,0
MO,"88,557"
MO,0
MO,"3,486"
MO,"166,791"
MO,0
MO,"171,030,605"
MO,0
MO,0
MO,0
MO,0
MO,0
MO,"600,922"
MO,"5,439,525"
MO,"83,346"
MO,0
MO,"26,295,302"
MO,0
MO,496
MO,0
MO,0
MO,0
MO,"1,370"
MO,"5,745"
MO,"24,835"
MO,"10,763"
MO,556
MO,0
MO,"3,328"
MO,0
MO,"178,608"
MO,0
MO,0
MO,"64,036"
MO,"119,298"
MO,0
MO,"4,313"
MO,0
MO,0
MO,0
MO,553
MO,"43,077"
MO,535
MO,0
MO,"51,601"
MO,186
MO,"133,873"
MO,"86,683"
MO,"1,660"
MO,"1,118"
MO,438
MO,0
MO,604
MO,"26,324"
MO,198
MO,0
MO,0
MO,823
MO,0
MO,0
MO,"6,776"
MO,0
MO,650
MO,"13,475"
MO,"13,671"
MO,"1,823,983"
MO,150
MO,0
MO,"1,702,930"
MO,"37,639"
MO,"49,399,027"
MO,0
MO,"58,640"
MO,"59,035,721"
MO,0
MT,"1,464"
MT,"35,808"
MT,0
MT,"5,751"
MT,"414,576"
MT,"834,950"
MT,"487,127"
MT,"960,770"
MT,"2,745,956"
MT,"1,006,601"
MT,"212,678"
MT,"1,347,314"
MT,"1,659,106"
MT,"1,352,111"
WY,"2,781"
MT,"4,450,310"
MT,"2,218,363"
MT,"2,886,479"
NE,145
NE,16
NE,435
NE,"1,155"
NE,0
NE,0
NE,616
NE,31
NE,407
NE,0
NE,219
NE,6
NE,"312,617"
NE,0
NE,"277,354"
NE,"177,479"
NE,"220,273"
NE,75
NE,312
NE,518
NE,52
NE,168
