Plant State,"Elec Fuel Consumption
MMBtu"
AR,"1,699,154"
AR,0
AR,"468,580"
CA,"40,384"
AR,"2,330,848"
AR,"640,885"
AR,0
AR,"2,641,410"
AR,106
AR,0
AR,"633,797"
AR,"2,562,806"
AR,"2,063,004"
AR,"12,720,623"
AR,"5,293,336"
AR,0
AR,0
AR,0
AR,"2,376,873"
AR,"197,115"
AR,0
AR,"435,284"
AR,0
IL,"87,326,471"
KS,"96,641,754"
CA,"30,286"
CA,"56,876"
CA,"1,453,573"
CA,"5,175,979"
CA,"3,826,378"
CA,"1,427,488"
CA,"1,155,586"
CA,"1,184,517"
CA,"6,043,023"
CA,"312,752"
CA,"366,735"
CA,"39,884"
CA,"3,305,288"
CA,"485,982"
CA,"144,253"
CA,"653,094"
CA,"2,479,954"
CA,"596,672"
CA,"762,695"
CA,"2,819,163"
CA,"5,789,462"
CA,"367,161"
CA,0
CA,"306,547"
CA,"383,709"
CA,"27,525"
CA,"3,531,806"
CA,0
CA,0
CA,"6,051,722"
CA,"20,063"
CA,"1,088,996"
CA,0
CA,"111,526"
CA,0
CA,"36,882,109"
CA,0
CA,"133,246"
CA,"418,599"
CA,"57,295"
CA,"2,470,266"
CA,"3,226,468"
CA,"4,025,327"
CA,"7,602,974"
CA,"2,983,103"
CA,"4,106,639"
CA,"5,355,815"
CA,"168,055"
CA,"5,744,936"
CA,0
CA,0
CA,"1,705,665"
CA,"222,207"
CA,"59,201"
CA,"72,718"
CA,"245,128"
CA,"308,745"
CA,"3,354,986"
CA,"38,749,476"
CA,"2,248,067"
CA,0
CA,"430,175"
CA,"694,707"
CA,"636,138"
CA,"470,674"
CA,"764,414"
CA,"966,950"
CA,"53,840"
CA,"902,681"
TX,0
TX,"431,763"
TX,0
TX,"90,235,412"
UT,"1,025,669"
CA,0
CA,0
CA,0
AK,"455,349"
CA,"92,451"
CA,"8,072,068"
CA,"112,780"
CA,"3,074,479"
CA,"2,938,089"
CA,"7,651,898"
CA,"4,573,082"
CA,"2,528,504"
CA,"4,502,983"
CA,"324,339"
CA,"313,377"
CA,"440,832"
CA,"154,512"
CA,"91,845"
CA,0
CA,"42,567"
CA,"2,822,710"
CA,"74,232"
CA,0
CA,"195,368"
CA,"1,883,649"
CA,"1,546,024"
CA,"250,739"
CA,"117,653"
CA,"4,573,261"
CA,"1,981,063"
CA,"231,851"
CA,"195,564"
CA,"3,102,129"
CA,"427,495"
CA,"320,430"
CA,"23,215,345"
CA,695
CA,"36,698"
CA,0
WA,"92,580,809"
CA,"1,522,078"
CA,0
CA,"46,887"
CA,"194,893"
CA,0
CA,"867,431"
MN,"28,709"
CA,"5,416,849"
CA,"2,921,177"
CA,"4,058,915"
IL,"14,939,763"
IL,0
CA,"356,201"
CA,"365,122"
CA,"756,452"
CA,"208,956"
CA,0
CA,0
CA,0
CA,0
CA,"5,125,239"
CA,"138,983"
CA,0
AK,"473,727"
CA,"1,426"
CA,0
CA,0
CA,"714,806"
CA,"9,154"
CA,0
CA,0
CA,0
CA,0
CA,0
CA,0
CA,0
CA,"944,061"
CA,0
CA,0
CA,"200,843"
CA,0
CA,0
CA,"223,340"
CA,0
CA,0
CA,"17,184,758"
CA,0
CA,"3,589,543"
CA,0
CA,"1,400,070"
CA,0
CA,0
CA,"845,718"
CA,"91,089"
CA,"100,456"
CA,0
CA,0
CA,"7,186,107"
CA,0
CA,"985,347"
CA,0
CA,"1,800,759"
CA,0
AK,"88,848"
CA,"864,641"
CA,0
CA,"102,500"
CA,0
CA,0
CA,"16,285,454"
CA,0
CA,0
CA,"41,433"
CA,0
CA,"3,058,024"
CA,"417,867"
CA,"1,319,053"
CA,"894,410"
CA,"607,222"
CA,"2,692,205"
CA,"1,303,166"
CA,"1,405,058"
CA,"533,597"
CA,"1,998,604"
AK,"5,733"
CA,0
CA,"267,501"
CA,"387,669"
AK,82
CA,"753,548"
CA,"7,024,770"
CA,"324,070"
CA,"4,798,380"
CA,"38,470"
CA,"4,132,195"
CA,"5,734,998"
CA,"988,446"
CA,"502,135"
CA,"6,951,511"
CA,"11,125,418"
CA,"23,712,615"
CA,0
CA,"3,201,072"
CA,"95,719"
CA,"6,894,971"
CA,"2,345,148"
CA,"3,169,842"
CA,"358,686"
CA,"20,427,953"
CA,0
CA,"3,780,635"
CA,0
CA,"3,334,210"
CA,"2,406,798"
CA,"14,592,017"
CA,"2,370,975"
CA,"30,918"
CO,588
CO,0
CO,"2,527"
CO,"98,247"
CO,"83,529"
CO,0
CO,0
CO,"21,345,634"
CO,0
CO,"10,541,760"
CO,0
CO,"2,127,428"
CO,"89,163,564"
CO,"1,091"
CO,"27,692"
CO,"33,679"
CO,"69,468"
CO,"9,013"
CO,"723,566"
CO,"53,067"
CO,0
CA,"15,060"
CA,"32,263"
CA,"93,722"
CA,9
CA,0
CA,0
CA,"29,566"
CA,"92,104"
CO,0
CO,0
CO,0
CO,"149,279"
CO,"8,547,672"
CO,342
CO,"165,861"
CO,"126,904"
CO,"7,524"
CO,89
CO,0
CO,0
WY,"620,697"
CO,19
CO,0
CO,0
CO,0
CO,0
CO,0
CO,0
CO,"88,604"
CA,"3,117,462"
CO,0
CO,431
CO,0
CO,"1,478,943"
CO,"1,153,394"
CO,"2,643,777"
CO,"73,297"
CO,"608,575"
CO,"412,027"
CO,"2,118,582"
CO,0
CO,"1,898,794"
CO,"148,002"
CO,"252,795"
CO,"27,985,206"
CO,"8,058"
CO,"16,407"
CO,"1,169,317"
CO,"14,197"
CA,"262,955"
AL,0
AL,0
AL,"7,684"
AL,"27,138,940"
CA,"102,773"
CA,"27,851"
CA,"550,036"
CT,0
CT,0
CT,"2,058"
CT,"323,831"
CT,0
CT,"11,092"
CT,0
CT,0
CT,"5,195"
CT,"10,670"
CT,0
CT,422
CT,631
CT,"82,214"
CT,"58,802"
MA,0
WA,"209,186"
WA,"9,329"
WA,"4,464,456"
CT,"71,294"
CT,"1,274,315"
CT,"941,090"
CT,"44,087"
CT,0
CT,"4,182"
CT,"81,365"
CT,"289,382"
CT,"375,361"
CT,0
CT,"2,070"
CT,"2,118"
CT,"1,462"
CT,"2,931,644"
CT,"34,435"
CT,"28,974"
FL,0
FL,"612,559"
FL,0
FL,"11,357,796"
FL,"45,599,337"
FL,"578,934"
FL,"2,732,253"
CT,0
CT,"1,535"
CT,"99,139,813"
CT,"75,584,343"
CT,"148,420"
CT,"13,432,229"
CT,"4,005"
CT,"21,198"
CT,0
CT,0
CT,0
CT,"866,911"
NY,"71,257"
CT,"3,934"
CT,"35,423"
NM,"513,961"
CA,"73,395"
CA,"28,621"
VT,0
VT,"12,840"
VT,"3,479,539"
DE,"7,401"
DE,"3,306"
DE,0
DE,553
DE,"1,710,256"
DE,"82,657"
DE,768
DE,0
DE,0
DE,"2,179,305"
DE,"50,790"
DE,0
DE,0
DE,"5,154"
DE,0
DE,28
MD,"27,549,042"
MD,"332,258"
MD,0
WA,"5,981"
WA,"2,351,409"
FL,0
FL,0
FL,"75,205"
FL,"44,255,358"
FL,0
FL,0
FL,0
FL,"61,275,721"
FL,"57,791"
FL,"3,747,491"
FL,0
FL,0
FL,0
FL,0
FL,"12,212"
FL,"4,450,669"
FL,0
FL,0
FL,"45,128"
FL,"48,278,120"
FL,0
FL,0
FL,0
FL,0
FL,0
FL,"119,558"
FL,"42,514,126"
FL,0
FL,0
FL,0
FL,"63,295,933"
FL,0
FL,0
FL,"55,827"
FL,"36,427,157"
FL,0
FL,"69,006,140"
FL,"78,664,138"
FL,0
WA,"260,853"
FL,"12,160"
FL,"39,323"
NY,"362,344"
CA,"38,388"
FL,"47,643"
FL,"2,658,402"
FL,"70,588,100"
FL,"44,098,926"
FL,"238,521"
FL,0
FL,"263,919"
CA,"190,505"
FL,0
FL,"901,516"
FL,0
FL,"45,249,131"
FL,0
FL,"56,213"
FL,"319,965"
FL,"33,069"
FL,"858,708"
FL,0
FL,"27,309,354"
FL,"26,947"
FL,"1,035,925"
FL,"685,944"
FL,"26,807,040"
FL,"7,336"
FL,0
FL,"55,907"
FL,"355,497"
FL,"13,118,340"
FL,0
FL,"32,563,374"
FL,0
GA,"98,337,468"
GA,"107,094,537"
FL,955
FL,"108,618"
FL,"5,952,071"
FL,"4,646,330"
FL,"6,679"
FL,0
FL,0
FL,0
FL,"4,150,058"
FL,0
FL,791
FL,3
FL,"1,156"
FL,"2,382,420"
FL,"35,024"
FL,"7,074,634"
FL,0
FL,"20,284,727"
FL,"12,256,671"
FL,"2,815"
FL,0
FL,0
FL,23
FL,"58,577"
FL,"5,442"
FL,41
FL,"21,400"
FL,0
FL,0
FL,0
FL,643
FL,0
FL,"1,654,360"
FL,0
FL,6
FL,0
FL,"3,703"
FL,0
FL,0
FL,"16,343,475"
FL,"2,121"
FL,"4,127"
FL,0
FL,"9,669,854"
FL,"1,215,893"
FL,0
VT,"9,316"
CA,"5,952,823"
FL,"1,983"
FL,"391,041"
FL,0
FL,"21,301"
FL,0
FL,"10,472,394"
FL,0
FL,0
FL,"1,399,288"
FL,"962,830"
FL,0
FL,0
FL,0
FL,0
FL,0
FL,"10,184,228"
FL,0
FL,0
FL,"1,809,469"
WY,"138,331"
FL,"1,134"
MO,"1,011"
AL,"4,507,284"
GA,"107,997,958"
GA,"239,404"
GA,"277,240"
GA,"124,233"
AL,"1,357,907"
GA,"1,542,466"
GA,"23,134"
GA,0
GA,"8,626,075"
GA,0
GA,0
GA,"124,235,852"
GA,"4,502"
GA,"7,060"
AL,0
GA,"570,089"
CA,"38,576"
GA,"163,993"
GA,153
GA,"256,997"
GA,"181,911"
GA,"1,353,614"
GA,"2,214,415"
GA,"1,009,427"
GA,"1,733,927"
GA,"430,957"
GA,"1,065,482"
GA,0
GA,"22,209,562"
GA,"627,757"
GA,"1,723"
GA,0
GA,"738,714"
CA,"588,903"
CA,0
GA,"363,102"
GA,"2,052"
GA,0
GA,0
GA,"5,668,400"
GA,"376,058"
GA,"431,929"
GA,"2,412,267"
GA,"1,714,676"
GA,"4,204,425"
OK,0
HI,0
HI,0
HI,"24,704,553"
HI,"343,078"
HI,0
HI,0
HI,"10,764,913"
HI,"10,250"
HI,"20,466"
HI,"4,955"
HI,"102,113"
HI,0
HI,0
HI,"2,332,593"
HI,0
CA,"340,411"
NE,"931,658"
VT,"61,444"
AK,"66,607"
ID,"1,163,732"
TX,"112,203"
HI,0
HI,23
HI,"330,680"
TX,"69,434"
ME,"1,373,621"
NY,"362,007"
ID,"3,406,494"
ID,"3,458,534"
ID,"22,607,452"
ID,"4,414,315"
ID,"325,887"
ID,"153,807"
ID,"869,653"
ID,"2,181,103"
ID,377
ID,"195,938"
ID,"1,196,199"
ID,"507,166"
ID,"1,314,646"
ID,"962,933"
ID,"452,845"
ID,"353,073"
ID,"715,766"
ID,"456,596"
ID,"182,633"
ID,"8,825,460"
ID,"611,418"
CA,"44,105"
ID,"15,158,643"
ID,"416,060"
ID,"76,601"
ID,"450,574"
CA,"70,507"
ID,"6,752,438"
ID,"1,627,780"
IL,0
IL,"60,077"
IL,"34,291,305"
IL,0
IL,"61,318"
IL,"30,537,902"
IL,"13,688"
IL,0
IL,"8,229,487"
IL,"82,936,672"
IL,"74,541,202"
IL,"101,126"
IL,0
IL,"64,972"
IL,"35,076,951"
IL,0
IL,"123,216"
IL,"28,248,188"
IL,"84,212,377"
IL,"77,488,022"
IL,"2,690"
IL,"199,433"
IL,"13,650,435"
IL,0
IL,"26,097"
IL,"8,350,631"
IL,"64,568"
IL,0
IL,"544,764"
IL,"48,721,722"
IL,0
IL,"102,359"
IL,0
IL,"65,594,840"
IL,0
IL,0
IL,"56,497"
IL,"18,548,276"
IL,0
IL,"289,860"
IL,"10,907,245"
IL,0
IL,"9,713"
IL,"72,682"
CA,0
IL,"33,776"
CA,"561,104"
IL,0
IL,"320,908"
WA,"247,888"
UT,"26,215"
IL,"3,800"
IL,0
IL,899
IL,0
IL,"3,640"
IL,0
IL,465
IL,0
IL,200
IL,0
IL,"1,492"
IL,0
IL,294
IL,0
IL,951
IL,12
IL,"13,552"
IL,"55,567"
IL,"2,059"
IL,0
IL,783
IL,0
IL,951
IL,640
IL,"235,893"
IL,"1,129"
FL,"59,530"
IL,"6,269"
IL,"7,037"
IL,"1,601"
IL,0
IL,"1,376"
IL,"2,467"
IL,"15,059"
IL,"2,514"
IL,"11,403"
IL,0
IL,"21,592,111"
IL,0
IL,"180,302"
IL,0
IL,0
IL,"1,241"
IL,"1,669"
IL,0
IL,0
IL,"4,766"
IL,"1,697"
IL,0
IL,"1,061"
IL,0
IL,"45,632"
IL,"2,324"
IL,"107,883"
IL,"18,930,550"
IL,"8,604"
IL,0
IL,0
IN,"59,685,982"
IN,"79,001"
IN,"2,834,839"
IN,"158,125"
ID,"41,809"
IN,"240,703"
IN,0
IN,"9,210"
IN,"2,085,911"
IN,"1,223"
IN,0
IN,0
IN,"10,867,534"
IN,0
IN,"34,769,597"
IN,0
IN,0
IN,"99,686"
IN,"1,043"
IN,"93,145,719"
IN,"245,608"
IN,0
IN,"1,680,406"
IN,"379,512"
IN,"9,976,044"
IN,"196,196"
IN,"220,702"
IN,"5,130"
IN,"141,808"
IN,"2,277"
IN,"35,345,225"
IN,"51,916"
IN,"12,766,987"
IN,0
IN,0
IN,0
IN,"9,466,229"
IN,"23,146,390"
IN,"1,463,805"
IN,0
IN,"11,699,257"
IN,"533,193"
IN,"90,845"
IN,0
IN,0
IN,"15,021,693"
IN,"297,614"
IN,0
NC,0
NC,0
NC,164
NC,"161,285"
NC,35
NC,"28,468"
UT,"9,465"
IN,0
IN,0
IN,0
IN,0
IN,0
IN,0
IN,0
IN,"1,357"
IN,"55,790"
IN,"523,365"
IN,"8,427"
IA,"55,934"
IA,"5,530,668"
IA,"54,669,474"
IA,"74,430"
IA,0
IA,"173,422"
IA,"63,578"
IA,"452,422"
IA,"6,809"
IA,"122,252"
IA,0
IA,"291,524"
IA,"27,361"
IA,"79,264,016"
IA,0
IA,"8,708"
IA,"127,397"
IA,"17,024,724"
IA,0
IA,0
IA,"1,064"
IA,"19,733"
IA,0
IA,"14,331"
IA,"12,270,190"
IA,"6,965,651"
IA,"4,414"
IA,38
IA,"1,161"
IA,0
IA,0
IA,"1,509,384"
IA,"159,732"
IA,0
IA,497
IA,224
IA,"1,314"
IA,660
IA,347
IA,0
IA,19
IA,606
IA,72
IA,0
IA,411
IA,1
IA,0
IA,"5,542"
IA,0
IA,"1,420"
IA,"45,276"
IA,0
IA,0
IA,482
IA,164
IA,40
IA,"1,104"
IA,0
IA,"4,441"
IA,88
IA,862
IA,72
IA,"2,059"
IA,575
IA,0
IA,"4,786"
IA,0
IA,0
IA,968
IA,"2,382"
IA,46
IA,848
IA,10
IA,"3,705"
IA,"2,875"
IA,627
IA,"5,934"
IA,"1,350"
IA,285
IA,120
IA,"2,245"
IA,"1,587"
IA,881
IA,"4,251"
IA,"2,013"
IA,"8,932"
IA,"3,594,215"
IA,"387,370"
IA,"4,997"
IA,"3,308"
IA,528
IA,0
IA,962
IA,"1,164"
IA,"8,023"
IA,"38,078"
IA,"50,686"
IA,0
IA,11
IA,390
IA,456
IA,206
IA,"6,592"
IA,"1,594"
IA,348
IA,"2,469"
IA,217
IA,36
IA,0
IA,"1,531"
IA,0
IA,684
IA,356
IA,162
IA,0
IA,"4,172"
IA,"5,581"
IA,"8,936"
IA,"1,716"
IA,0
IA,191
IA,75
IA,0
IA,0
IA,0
IA,112
IA,139
IA,174
IA,0
IA,0
IA,"2,163"
IA,"99,714"
IA,0
IA,"3,247"
IA,"223,265"
IA,0
IA,0
IA,"80,236"
KS,174
KS,0
KS,"2,453"
KS,0
KS,"10,467"
KS,"71,124"
KS,0
KS,"26,907"
KS,0
KS,0
KS,"8,623,195"
KS,0
KS,"32,244"
KS,"2,550"
KS,"3,296,408"
KS,300
KS,"2,707,038"
KS,"296,499"
KS,"59,135,595"
KS,"5,592"
KS,"144,510"
KS,282
KS,"418,714"
KS,"27,499,907"
KS,96
KS,"1,459"
KS,434
KS,0
KS,96
KS,0
KS,330
KS,0
KS,704
KS,"1,202"
KS,212
KS,"1,114"
KS,6
KS,55
KS,"1,142"
KS,26
KS,"2,128,356"
KS,36
KS,168
KS,"4,289"
KS,"6,830"
KS,0
KS,0
KS,84
KS,"467,409"
KS,732
KS,175
KS,395
KS,126
KS,325
KS,0
KS,0
KS,509
KS,350
KS,348
KS,"2,619"
KS,0
KS,0
KS,24
KS,0
KS,744
KS,270
KS,"1,557"
KS,"19,739"
KS,219
KS,"3,425"
KS,0
KS,"2,067"
KS,0
KS,"119,922"
KS,0
KS,0
KS,"4,679"
KS,"54,620"
KS,918
KS,0
KS,658
KS,0
KS,477
KS,2
KS,"65,377"
KS,"272,279"
KS,0
KS,150
KS,801
KS,0
KS,312
KS,"1,594"
KS,40
KS,0
KS,342
KS,"1,059"
KS,108
KS,0
KS,58
KS,37
KS,"3,188"
KS,"3,410"
KS,"17,446"
KS,59
KS,"75,014"
KS,692
KS,734
KS,806
KS,632
KS,0
KS,0
KS,156
KS,0
KS,213
KS,"2,681"
KS,12
KS,0
KS,89
KS,342
KS,48
KS,328
KS,270
KS,"3,425"
KS,306
KS,232
KS,0
KS,"1,084"
KS,0
KS,"402,479"
KS,"608,674"
KY,"10,603,604"
KY,"944,330"
KY,"24,631"
KY,"5,335,426"
KY,"155,704"
KY,"11,430,284"
KY,"45,348"
KY,"2,845,664"
KY,"125,543"
KY,"109,292,006"
KY,0
KY,0
KY,185
KY,"75,425"
KY,0
KY,"35,111,243"
KY,0
KY,643
KY,"444,284"
KY,"324,500"
KY,"86,768,036"
KY,0
KY,"2,233,891"
KY,"703,137"
KY,754
KY,"5,093,776"
KY,"18,362,692"
KY,"26,844"
KY,"30,545"
KY,0
KY,"2,306"
KY,0
KY,204
KY,"8,227,945"
KY,"15,847,360"
KY,"27,807,360"
KY,"28,237,087"
KY,"7,691"
KY,0
KY,"249,360"
KY,0
KY,"118,662"
KY,"65,235,936"
KY,"10,722,180"
KY,"188,949"
KY,"7,610"
KY,0
KY,"91,356"
KY,0
KY,"6,468"
KY,0
KY,"2,002,086"
KY,"18,333"
LA,"9,035,721"
LA,"714,397"
LA,0
LA,"58,213"
LA,"3,954,724"
LA,"101,393"
LA,"85,812"
LA,"17,697,163"
LA,"21,699,317"
LA,"9,781,471"
LA,"19,313,137"
LA,"24,826"
LA,0
LA,"11,229,694"
LA,0
LA,"29,624,721"
LA,0
LA,"1,761,014"
LA,"9,470"
LA,"29,598,536"
LA,0
LA,"55,267,941"
LA,0
LA,0
LA,0
LA,"40,523"
LA,0
LA,0
LA,"758,386"
LA,0
LA,"932,318"
LA,0
LA,"773,542"
LA,0
LA,0
LA,0
LA,0
LA,"627,345"
LA,"1,006,393"
ME,0
ME,"329,049"
ME,"398,187"
ME,"97,242"
ME,0
ME,0
ME,"348,897"
ME,"882,718"
ME,"35,465"
ME,0
ME,"86,450"
ME,"348,160"
ME,"1,311,991"
ME,"2,181,502"
ME,"409,515"
ME,"98,970"
ME,"47,671"
ME,"56,083"
ME,"108,213"
ME,"394,491"
ME,"1,047,485"
ME,0
ME,"5,185"
ME,"119,910"
ME,"238,761"
ME,"742,097"
ME,"574,506"
ME,"3,482,568"
ME,0
ME,0
ME,"9,973"
MD,0
MD,"2,242"
MD,"1,887,517"
MD,"408,733"
MD,0
MD,"174,182"
MD,"571,310"
MD,"153,459"
MD,"1,940,641"
MD,"31,483"
MD,"5,771"
MD,0
MD,0
MD,"712,249"
MD,"6,872"
MD,591
MD,"3,096"
MD,"41,075"
MD,"233,186"
MD,"52,298"
MD,"35,671"
MD,"5,159,324"
MD,"44,885"
MD,"1,035,541"
MD,0
MD,"21,888"
MD,"1,296,296"
MD,"1,453,906"
MD,"47,520"
MD,"30,743"
MD,"18,441,080"
MD,0
MD,"19,251,409"
MD,"9,866"
MD,0
MA,"5,467"
MA,"2,361,353"
MA,"14,215,982"
MA,"2,372"
MA,"19,671"
MA,"275,688"
MA,"22,733,585"
MA,"32,343"
MA,0
MA,"135,218"
MA,"2,229"
MA,"8,333,029"
MA,0
MA,836
MA,"7,823"
MA,"67,529"
MA,"1,512,579"
MA,"1,449"
MA,"81,882"
MA,"413,274"
MA,"136,986"
MA,"14,230"
MA,"939,548"
MA,"304,656"
MA,0
MA,"11,849"
MA,122
MA,"464,492"
MA,"2,675,934"
MA,"187,577"
MA,0
MA,"2,113"
MA,"97,785"
MA,"173,337"
MA,"158,938"
MA,"9,959"
MA,"1,646"
MA,"7,980"
MA,"6,039"
MA,0
MA,0
MA,0
MA,678
MA,0
MA,0
MA,0
MA,"52,312"
MA,"14,478"
MA,"96,815"
MA,0
MA,42
MA,102
MA,"5,615"
MA,"22,306"
MA,"5,780"
MA,"223,710"
MA,"3,619"
MA,"147,037"
MA,0
MA,"3,844"
MI,"296,644"
MI,"124,236"
MI,"594,196"
MI,"288,388"
MI,"354,828"
MI,"275,991"
MI,"86,025"
MI,"1,023,939"
MI,"91,040"
MI,"18,944,229"
MI,"256,017"
MI,"326,083"
MI,"1,209,307"
MI,"470,738"
MI,0
MI,"58,459"
MI,"130,311"
MI,"85,788,566"
MI,"188,288"
MI,0
MI,"164,466"
MI,"71,683,618"
MI,"153,567"
MI,"128,303"
MI,"10,829"
MI,"150,275"
MI,"9,371"
MI,"103,228,791"
MI,"81,526"
MI,"3,935"
MI,0
MI,"256,044"
MI,"6,979,126"
MI,"151,603,004"
MI,0
MI,0
MI,"20,238"
MI,633
MI,"3,400"
MI,"4,602"
MI,318
MI,"501,759"
MI,"9,103"
MI,"1,023,109"
MI,"1,398,809"
MI,"4,784,082"
MI,158
MI,0
MI,"12,859"
MI,"1,873"
MI,"47,312"
MI,"112,174"
MI,"587,530"
MI,"43,771,181"
MI,0
MI,0
MI,"22,543"
MI,"9,865"
MI,"261,759"
MI,"59,796"
MI,0
MI,0
MI,"16,039,178"
MI,"3,066"
MI,"10,974"
MI,"2,019,324"
MI,"299,127"
MI,"125,489"
WI,"101,179"
MI,"102,587"
MI,"34,926"
MI,"74,543"
MI,0
MI,"11,725"
MI,"3,060,538"
MI,0
MI,"1,930"
MI,"70,434"
MI,"1,731,598"
MI,"75,381"
MI,"556,127"
WI,"113,603"
MI,"385,453"
MI,"110,823"
MI,"237,514"
MI,"253,339"
MI,"594,577"
MI,"72,406"
MI,"342,058"
MI,"212,598"
MI,23
MI,7
MI,"57,668"
MI,"2,265,985"
MI,"7,728"
MI,52
MI,951
MI,0
MI,0
MI,0
MI,555
MI,"2,581"
MI,"3,701"
MI,"474,606"
MI,"9,466"
MI,"7,865,223"
MI,"4,604"
MI,"162,106"
MI,0
MI,0
MI,0
MI,0
MI,0
MI,"1,238"
MI,431
MI,"2,083"
MI,192
MI,"266,767"
MI,0
MI,0
MI,"8,966"
MI,72
MI,0
MI,341
MI,0
MI,744
MI,606
MI,"50,705"
MI,"1,304,271"
MI,516
MI,0
MI,"153,356"
MI,0
MI,"1,247"
MI,"8,766"
MI,"4,751"
MI,"56,154"
MI,"1,140"
MI,0
MI,83
MI,114
MI,61
MI,"292,237"
MI,0
MI,"7,269"
MI,"32,688"
MI,0
MI,"20,357"
MI,0
MN,0
MN,"281,496"
MN,0
MN,"982,692"
MN,0
MN,0
MN,"115,051"
MN,"51,029,356"
MN,"973,649"
MN,"561,034"
MN,"109,391"
MN,"277,756"
MN,419
MN,"14,954"
MN,"124,093"
MN,"75,355"
MN,"64,651"
MN,"102,675"
MN,"3,308,627"
MN,"221,885"
MN,"233,632"
MN,0
MN,"10,954,588"
MN,"2,905,437"
MN,0
MN,0
MN,"571,517"
MN,938
MN,"24,094,110"
MN,"62,271"
MN,"48,879"
MN,911
MN,"121,951"
MN,"17,733,798"
MN,"51,838,316"
MN,"45,602,932"
MN,"49,833,385"
MN,"1,150,990"
MN,"1,406,788"
MN,"18,240"
MN,458
MN,0
MN,0
MN,36
MN,"22,181,261"
MN,848
MN,"984,470"
MN,"1,203,258"
MN,"44,147"
MN,"48,007"
MN,0
MN,"18,468"
MN,"3,656,028"
MN,836
MN,553
MN,0
MN,"1,010"
MN,"1,150"
MN,615
MN,0
MN,0
MN,90
MN,0
MN,685
MN,965
MN,"315,057"
MN,0
MN,166
MN,"2,422"
MN,"104,956"
MN,"2,477"
MN,90
MN,"2,099"
MN,"26,090"
MN,0
MN,0
MN,0
MN,"20,408"
MN,"70,366"
MN,"39,183"
MN,0
MN,"19,137"
MN,238
MN,"47,439"
MN,319
MN,26
MN,252
MN,112
MN,0
MN,881
MN,48
MN,"3,236"
