Plant State,"Elec Fuel Consumption
MMBtu"
CA,"4,797,671"
CA,"1,710,765"
CA,"2,757,660"
CA,"2,071,063"
CA,"115,355"
CA,"2,647,790"
CA,0
CA,0
CA,"956,499"
CA,"98,540"
CA,"124,140"
CA,"39,923"
CA,"186,606"
CA,"176,794"
CA,"2,110,436"
CA,"40,414,756"
CA,"2,062,323"
CA,0
CA,"153,844"
CA,"592,046"
CA,"508,294"
CA,"277,360"
CA,"615,618"
CA,"759,223"
CA,"72,908"
CA,"722,165"
TX,0
TX,"690,918"
TX,0
TX,"63,834,222"
UT,"1,539,221"
CA,"102,224"
CA,"7,087,322"
CA,0
CA,"1,441,673"
CA,"1,028,957"
CA,"3,550,600"
CA,"1,889,632"
CA,"829,674"
CA,"1,886,194"
CA,"251,404"
CA,"245,967"
CA,"376,648"
CA,"120,029"
CA,"91,360"
CA,0
CA,"52,576"
CA,"1,331,412"
CA,"21,926"
CA,0
CA,"114,830"
CA,"884,703"
CA,"1,374,586"
CA,"581,890"
CA,"39,741"
CA,"2,811,068"
CA,"8,296,427"
CA,"122,100"
CA,"142,034"
CA,"4,559,433"
CA,"310,429"
CA,"595,517"
CA,"22,068,651"
CA,"4,094"
CA,"16,414"
CA,0
WA,"98,474,759"
CA,"492,925"
CA,0
CA,"64,259"
CA,"200,459"
CA,0
CA,"1,258,743"
MN,"20,331"
CA,"4,207,134"
CA,"2,666,282"
CA,"3,311,760"
IL,"10,732,674"
IL,0
CA,"364,971"
CA,"352,223"
CA,"695,152"
CA,"156,902"
CA,0
CA,0
CA,"193,590"
CA,0
CA,"4,639,512"
CA,"523,769"
CA,0
AK,"293,774"
CA,"80,900"
CA,0
CA,0
CA,"408,402"
CA,"1,711"
CA,141
CA,0
CA,0
CA,0
CA,0
CA,0
CA,0
CA,"263,928"
CA,0
CA,0
CA,"491,746"
CA,0
CA,0
CA,0
CA,0
CA,0
CA,"21,965,193"
CA,0
CA,"3,793,248"
CA,0
CA,"2,295,087"
CA,0
CA,0
CA,"376,866"
CA,"38,408"
CA,9
CA,0
CA,0
CA,"9,962,119"
CA,0
CA,"1,270,722"
CA,0
CA,"2,393,917"
CA,0
AK,"97,192"
CA,"439,733"
CA,0
CA,0
CA,0
CA,0
CA,"6,326,111"
CA,0
CA,0
CA,"144,036"
CA,0
CA,"1,797,787"
CA,"209,181"
CA,"668,081"
CA,"102,705"
CA,"320,233"
CA,"1,726,458"
CA,"1,011,036"
CA,"451,937"
CA,"421,535"
CA,"845,112"
AK,"4,131"
CA,0
CA,"284,639"
CA,"293,925"
AK,354
CA,"254,560"
CA,"2,331,233"
CA,"156,754"
CA,"1,747,262"
CA,"45,448"
CA,"1,278,184"
CA,"2,366,100"
CA,"384,994"
CA,"186,221"
CA,"1,601,688"
CA,"3,367,150"
CA,"10,293,651"
CA,0
CA,"421,597"
CA,0
CA,"2,120,202"
CA,"119,607"
CA,"3,162,030"
CA,"3,737,653"
CA,"2,875,034"
CA,"413,592"
CA,"14,649,360"
CA,0
CA,"3,769,881"
CA,0
CA,"3,213,447"
CA,"3,582,652"
CA,"6,552,982"
CA,"1,028,070"
CA,"13,247"
CO,174
CO,0
CO,"7,974"
CO,"266,170"
CO,"100,988"
CO,0
CO,0
CO,"20,954,829"
CO,0
CO,"10,405,450"
CO,"2,042,317"
CO,"47,701,389"
CO,240
CO,"20,347"
CO,"19,954"
CO,"58,669"
CO,"14,966"
CO,"177,586"
CO,"53,057"
CA,"73,712"
CA,"98,927"
CA,"1,210"
CA,0
CA,0
CA,0
CA,0
CA,"72,678"
CO,0
CO,0
CO,0
CO,"990,425"
CO,"3,919,134"
CO,"1,345"
CO,"115,178"
CO,"128,164"
CO,"2,348"
CO,0
CO,0
CO,0
WY,"578,825"
CO,0
CO,0
CO,0
CO,0
CO,0
CO,0
CO,0
CO,"116,005"
CA,"3,753,406"
CO,0
CO,103
CO,0
CO,"2,273,142"
CO,"840,939"
CO,"2,726,301"
CO,"43,213"
CO,"368,976"
CO,"297,262"
CO,"1,478,055"
CO,0
CO,"1,149,863"
CO,"115,926"
CO,"186,273"
CO,"22,226,023"
CO,"17,512"
CO,"15,025"
CA,"113,190"
AL,0
AL,0
AL,0
AL,"30,970,570"
CA,"3,709"
CA,"18,588"
CA,"134,951"
CT,0
CT,0
CT,"1,905"
CT,"246,914"
CT,0
CT,"13,114"
CT,0
CT,0
CT,"25,147"
CT,"10,975"
CT,0
CT,533
CT,"1,572"
CT,"125,874"
CT,"138,737"
MA,0
WA,"13,962"
WA,"4,951"
WA,"4,095,103"
CT,"54,565"
CT,"937,823"
CT,"695,890"
CT,"30,281"
CT,0
CT,"8,850"
CT,"69,689"
CT,"214,266"
CT,"302,918"
CT,0
CT,"2,495"
CT,"3,618"
CT,"1,575"
CT,"3,292,476"
CT,"216,734"
CT,"21,635"
FL,0
FL,"1,335,963"
FL,"9,361"
FL,"11,466,029"
FL,"37,582,915"
FL,"767,274"
FL,"4,568,326"
CT,0
CT,"5,692"
CT,"94,268,206"
CT,"69,888,828"
CT,"82,626"
CT,"24,480,507"
CT,"2,499"
CT,"11,127"
CT,0
CT,"66,722"
NY,"33,420"
CT,"3,797"
CT,"36,970"
NM,"995,151"
CA,"107,264"
CA,"19,752"
VT,0
VT,"14,741"
VT,"3,509,922"
DE,"1,967"
DE,830
DE,997
DE,189
DE,"2,027,681"
DE,"37,744"
DE,"13,069"
DE,0
DE,0
DE,"1,956,035"
DE,"58,165"
DE,0
DE,0
DE,"2,494"
DE,0
DE,"69,230"
MD,"12,138,992"
MD,"297,695"
MD,0
WA,"39,620"
WA,"2,377,219"
FL,0
FL,0
FL,"92,548"
FL,"42,484,650"
FL,0
FL,0
FL,0
FL,"68,542,546"
FL,"93,776"
FL,"1,040,693"
FL,"24,234"
FL,"3,962,351"
FL,0
FL,0
FL,"39,727"
FL,"42,592,495"
FL,0
FL,0
FL,0
FL,0
FL,"129,262"
FL,"43,311,078"
FL,0
FL,0
FL,0
FL,0
FL,"70,249,663"
FL,0
FL,0
FL,"25,572"
FL,"45,355,846"
FL,0
FL,"63,329,380"
FL,"68,488,233"
FL,0
WA,"368,022"
FL,"9,293"
FL,757
NY,"192,644"
CA,"54,811"
FL,"55,931"
FL,"2,782,920"
FL,"76,887,364"
FL,"34,457,732"
FL,"230,404"
CA,"64,631"
FL,0
FL,"1,165,889"
FL,0
FL,"50,636,858"
FL,0
FL,"39,382"
FL,"262,545"
FL,"15,475"
FL,"830,579"
FL,0
FL,"8,505,365"
FL,"11,569"
FL,"4,917,041"
FL,"15,715,794"
FL,"19,442,030"
FL,"3,350"
FL,0
FL,"116,908"
FL,"336,364"
FL,"9,471,148"
FL,0
FL,"25,865,728"
FL,0
GA,"97,099,243"
GA,"99,889,112"
FL,0
FL,"36,977"
FL,"2,921,373"
FL,"5,548,448"
FL,182
FL,0
FL,0
FL,0
FL,"7,029,250"
FL,0
FL,"1,229"
FL,"5,859"
FL,"2,642"
FL,"1,414,033"
FL,"43,839"
FL,"8,397,662"
FL,0
FL,"24,831,507"
FL,"15,311,957"
FL,"11,748"
FL,0
FL,0
FL,"1,430"
FL,"101,953"
FL,475
FL,120
FL,"3,349"
FL,0
FL,0
FL,0
FL,12
FL,0
FL,"1,462,128"
FL,0
FL,0
FL,0
FL,0
FL,"14,079,376"
FL,"13,681"
FL,"205,996"
FL,0
FL,"6,881,915"
FL,"888,582"
FL,0
VT,"7,520"
CA,"2,213,677"
FL,"1,794"
FL,"339,155"
FL,0
FL,"3,808"
FL,0
FL,"10,397,843"
FL,553
FL,"575,369"
FL,"2,134,356"
FL,0
FL,0
FL,"1,431"
FL,"8,038,218"
FL,0
FL,0
FL,"2,031,139"
WY,"141,333"
FL,"1,508"
MO,801
AL,"5,465,530"
GA,"78,758,750"
GA,"289,605"
GA,"291,766"
GA,"241,557"
AL,"1,705,567"
GA,0
GA,"9,112,946"
GA,0
GA,0
GA,"121,753,842"
GA,6
GA,"1,712"
GA,"844,360"
CA,"17,341"
GA,"65,430"
GA,165
GA,"376,911"
GA,"197,098"
GA,"1,530,929"
GA,"2,433,754"
GA,"1,431,615"
GA,"2,148,213"
GA,"375,544"
GA,"1,377,611"
GA,0
GA,"24,625,963"
GA,"727,170"
GA,266
GA,0
GA,"870,353"
CA,"79,298"
CA,0
GA,"433,230"
GA,0
GA,0
GA,0
GA,"6,437,447"
GA,"537,646"
GA,"595,350"
GA,"2,579,945"
GA,"1,654,095"
GA,"5,132,159"
OK,0
HI,0
HI,0
HI,"25,319,884"
HI,"358,020"
HI,0
HI,0
HI,"7,937,101"
HI,"12,083"
HI,"33,542"
HI,"7,185"
HI,"47,817"
HI,0
HI,0
HI,"2,325,113"
HI,0
CA,"118,495"
NE,"1,043,306"
VT,"49,639"
AK,"80,184"
ID,"688,024"
TX,384
HI,0
HI,"1,478"
HI,"323,947"
TX,"68,197"
ME,"1,260,520"
NY,"190,166"
ID,"3,430,027"
ID,"3,173,740"
ID,"18,104,038"
ID,"3,923,375"
ID,"315,271"
ID,"152,923"
ID,"850,276"
ID,"2,052,599"
ID,347
ID,"460,522"
ID,"1,051,576"
ID,"495,493"
ID,"466,256"
ID,"777,966"
ID,"494,925"
ID,"311,720"
ID,"883,189"
ID,"437,501"
ID,"224,217"
ID,"8,790,723"
ID,"675,127"
CA,"31,526"
ID,"14,358,469"
ID,"431,089"
ID,"84,927"
ID,"451,622"
CA,"30,132"
ID,"7,310,748"
ID,"1,467,297"
IL,0
IL,"62,705"
IL,"34,214,352"
IL,"73,760"
IL,"9,051,728"
IL,"78,473,886"
IL,"83,218,242"
IL,"235,642"
IL,0
IL,"43,869"
IL,"3,791,742"
IL,"13,643,900"
IL,0
IL,"38,175"
IL,"11,283,195"
IL,"79,770,483"
IL,"84,361,377"
IL,"4,650"
IL,"165,472"
IL,"7,259,836"
IL,0
IL,"51,269"
IL,"3,740,813"
IL,"8,316"
IL,0
IL,"6,549,820"
IL,"40,053,411"
IL,0
IL,"158,206"
IL,0
IL,"43,037,837"
IL,0
IL,"8,150"
IL,"67,575"
CA,0
IL,"55,408"
CA,"362,261"
IL,0
IL,"750,410"
WA,"294,904"
UT,"20,691"
IL,"3,521"
IL,0
IL,"2,648"
IL,0
IL,"2,890"
IL,0
IL,433
IL,0
IL,0
IL,0
IL,196
IL,0
IL,"4,290"
IL,0
IL,832
IL,11
IL,"14,438"
IL,"51,331"
IL,"1,199"
IL,0
IL,190
IL,0
IL,"1,274"
IL,675
IL,"321,093"
IL,"1,233"
IL,"1,888"
IL,"3,349"
IL,"1,837"
IL,0
IL,"2,191"
IL,"3,469"
IL,"23,935"
IL,"2,840"
IL,"17,234"
IL,0
IL,"8,970,659"
IL,"94,707"
IL,0
IL,0
IL,"3,361"
IL,"1,358"
IL,0
IL,0
IL,"4,313"
IL,"1,151"
IL,0
IL,"2,464"
IL,0
IL,"69,189"
IL,353
IL,"55,150"
IL,"10,989,920"
IL,"11,794"
IL,0
IL,0
IN,"48,471,035"
IN,"78,121"
IN,0
IN,"75,835"
ID,"54,512"
IN,"213,634"
IN,0
IN,"13,063"
IN,"2,961,263"
IN,"1,288"
IN,0
IN,0
IN,"17,017,107"
IN,0
IN,"37,388,114"
IN,0
IN,0
IN,"115,705"
IN,759
IN,"66,181,513"
IN,"166,831"
IN,0
IN,"2,813,311"
IN,"234,304"
IN,"13,306,407"
IN,"134,521"
IN,"155,229"
IN,230
IN,"162,533"
IN,"7,614"
IN,"44,559,755"
IN,"46,117"
IN,"9,112,592"
IN,0
IN,0
IN,0
IN,"5,919,102"
IN,"21,062,979"
IN,"1,794,351"
IN,0
IN,"13,743,313"
IN,"633,521"
IN,"118,060"
IN,"10,074,253"
IN,"356,241"
NC,0
NC,0
NC,226
NC,"44,087"
NC,71
NC,570
UT,"11,319"
IN,0
IN,0
IN,0
IN,0
IN,0
IN,0
IN,0
IN,36
IN,44
IN,"454,137"
IN,"7,446"
IA,"42,460"
IA,"4,713,660"
IA,"30,344,134"
IA,"69,463"
IA,0
IA,"387,329"
IA,"106,230"
IA,"488,856"
IA,"15,118"
IA,"51,667"
IA,0
IA,"368,375"
IA,"46,557"
IA,"49,704,378"
IA,0
IA,"12,348"
IA,"183,042"
IA,"8,972,633"
IA,"26,651"
IA,0
IA,"6,224"
IA,"27,933"
IA,0
IA,"31,159"
IA,"12,256,855"
IA,"8,849,927"
IA,"1,165"
IA,64
IA,196
IA,0
IA,0
IA,"2,748,756"
IA,"295,180"
IA,0
IA,"1,119"
IA,634
IA,"1,695"
IA,46
IA,174
IA,0
IA,645
IA,0
IA,"1,057"
IA,0
IA,295
IA,0
IA,0
IA,"5,992"
IA,0
IA,"1,611"
IA,"58,967"
IA,0
IA,0
IA,464
IA,921
IA,89
IA,663
IA,1
IA,"2,771"
IA,"2,030"
IA,84
IA,288
IA,448
IA,204
IA,6
IA,"5,114"
IA,0
IA,0
IA,843
IA,"1,882"
IA,0
IA,975
IA,0
IA,"1,364"
IA,367
IA,"14,906"
IA,"5,815"
IA,565
IA,419
IA,164
IA,348
IA,"1,699"
IA,882
IA,"4,173"
IA,"2,961"
IA,"7,634"
IA,"1,373,715"
IA,"1,697,502"
IA,997
IA,260
IA,928
IA,0
IA,695
IA,740
IA,"8,628"
IA,"38,336"
IA,"68,672"
IA,102
IA,188
IA,0
IA,123
IA,102
IA,414
IA,207
IA,840
IA,"2,102"
IA,918
IA,"2,540"
IA,416
IA,50
IA,0
IA,312
IA,0
IA,247
IA,259
IA,345
IA,0
IA,"3,348"
IA,"10,387"
IA,773
IA,172
IA,0
IA,"3,768"
IA,276
IA,0
IA,250
IA,322
IA,235
IA,0
IA,0
IA,765
IA,"159,287"
IA,0
IA,"2,150"
IA,"274,198"
IA,0
IA,0
IA,"48,973"
KS,120
KS,0
KS,"2,594"
KS,0
KS,"5,764"
KS,"35,512"
KS,0
KS,"16,693"
KS,0
KS,0
KS,"10,513,892"
KS,443
KS,"49,235"
KS,"1,650"
KS,"1,419,714"
KS,887
KS,"808,713"
KS,"304,809"
KS,"64,311,780"
KS,"2,810"
KS,"95,638"
KS,268
KS,"1,447,843"
KS,"20,355,665"
KS,373
KS,"1,748"
KS,900
KS,0
KS,65
KS,0
KS,414
KS,0
KS,670
KS,"1,033"
KS,439
KS,"1,187"
KS,6
KS,63
KS,"2,297"
KS,12
KS,0
KS,"2,993,249"
KS,62
KS,70
KS,720
KS,"1,099"
KS,0
KS,0
KS,108
KS,"4,124"
KS,714
KS,3
KS,94
KS,356
KS,185
KS,370
KS,0
KS,156
KS,344
KS,924
KS,"4,065"
KS,0
KS,0
KS,18
KS,0
KS,235
KS,186
KS,"2,238"
KS,"24,665"
KS,"1,103"
KS,"9,590"
KS,0
KS,"7,206"
KS,0
KS,"64,265"
KS,0
KS,0
KS,"3,258"
KS,"34,132"
KS,543
KS,0
KS,"1,603"
KS,0
KS,544
KS,91
KS,"46,496"
KS,"174,060"
KS,0
KS,156
KS,974
KS,0
KS,192
KS,980
KS,29
KS,0
KS,288
KS,"1,028"
KS,256
KS,0
KS,52
KS,32
KS,0
KS,"1,892"
KS,"9,414"
KS,41
KS,"26,846"
KS,142
KS,359
KS,533
KS,230
KS,0
KS,0
KS,75
KS,0
KS,159
KS,"3,610"
KS,131
KS,226
KS,210
KS,"1,602"
KS,282
KS,"3,052"
KS,211
KS,167
KS,0
KS,902
KS,0
KS,"133,492"
KS,"33,106"
KY,"9,042,027"
KY,"1,098,102"
KY,"22,967"
KY,"2,339,271"
KY,"145,578"
KY,"12,641,638"
KY,"30,547"
KY,"211,541"
KY,"126,015"
KY,"105,945,111"
KY,0
KY,0
KY,632
KY,"86,023"
KY,0
KY,"31,211,242"
KY,0
KY,0
KY,0
KY,"231,527"
KY,"69,747,895"
KY,"2,121,178"
KY,"380,458"
KY,268
KY,"6,799,030"
KY,"4,986,992"
KY,"3,524"
KY,"11,139"
KY,0
KY,441
KY,0
KY,504
KY,"9,566,401"
KY,"17,277,318"
KY,0
KY,0
KY,"28,966,905"
KY,0
KY,0
KY,"4,317,700"
KY,"1,368"
KY,0
KY,0
KY,0
KY,"126,124"
KY,"44,329,362"
KY,"12,469,926"
KY,0
KY,"47,535"
KY,0
KY,"4,261"
KY,0
KY,"1,720,970"
KY,"15,273"
LA,"9,290,030"
LA,"411,932"
LA,0
LA,"43,851"
LA,"3,938,271"
LA,"61,082"
LA,"77,211"
LA,"13,846,921"
LA,"10,767,664"
LA,"9,524,764"
LA,"18,943,601"
LA,"13,782"
LA,0
LA,"5,822,417"
LA,0
LA,"18,134,799"
LA,"3,865"
LA,"2,098,660"
LA,"3,098"
LA,"27,314,634"
LA,0
LA,"52,052,682"
LA,0
LA,"8,107"
LA,0
LA,0
LA,"310,543"
LA,0
LA,"303,656"
LA,0
LA,"395,668"
LA,256
LA,0
LA,0
LA,"188,307"
LA,"504,169"
ME,"192,418"
ME,"351,485"
ME,"66,585"
ME,"52,565"
ME,0
ME,"316,655"
ME,"664,223"
ME,"38,158"
ME,0
ME,"148,672"
ME,"314,875"
ME,"1,213,266"
ME,"1,465,666"
ME,"408,894"
ME,"75,396"
ME,"43,547"
ME,"25,906"
ME,"87,793"
ME,"374,526"
ME,"917,090"
ME,0
ME,"1,538"
ME,"190,898"
ME,"230,615"
ME,"633,951"
ME,"684,019"
ME,"3,014,155"
ME,"8,382"
MD,"1,192"
MD,"908,178"
MD,"357,506"
MD,0
MD,"84,645"
MD,"49,499"
MD,"271,199"
MD,"1,886,841"
MD,"69,038"
MD,"52,974"
MD,"3,470"
MD,"1,736"
MD,933
MD,"17,913"
MD,"207,201"
MD,"55,990"
MD,"75,605"
MD,"2,164,082"
MD,"33,479"
MD,"2,974,366"
MD,0
MD,0
MD,"22,475"
MD,"561,631"
MD,"2,423,190"
MD,"39,282"
MD,"59,326"
MD,"11,744,544"
MD,0
MD,"14,668,673"
MD,"8,638"
MD,0
MA,"13,951"
MA,"2,465,267"
MA,"11,838,899"
MA,"6,748"
MA,"2,946"
MA,"42,928"
MA,"47,815"
MA,0
MA,"240,297"
MA,0
MA,"7,809,510"
MA,0
MA,"3,094"
MA,"10,278"
MA,"70,528"
MA,"1,798,562"
MA,0
MA,"74,024"
MA,"30,133"
MA,"127,270"
MA,0
MA,"826,825"
MA,"275,977"
MA,0
MA,"3,544"
MA,35
MA,"425,436"
MA,"2,419,008"
MA,"106,143"
MA,0
MA,"1,614"
MA,"93,551"
MA,"71,381"
MA,"123,431"
MA,"1,523"
MA,"2,945"
MA,"10,472"
MA,"10,808"
MA,0
MA,0
MA,0
MA,"2,100"
MA,0
MA,0
MA,0
MA,772
MA,"17,731"
MA,"183,857"
MA,0
MA,358
MA,"4,355"
MA,"9,444"
MA,"33,812"
MA,0
MA,"1,614"
MA,"332,244"
MA,"1,101"
MA,"210,316"
MA,0
MA,0
MI,"292,284"
MI,"98,629"
MI,"586,968"
MI,"269,911"
MI,"231,168"
MI,"25,344"
MI,"68,434"
MI,"869,325"
MI,"106,368"
MI,"17,610,753"
MI,"203,193"
MI,"309,265"
MI,"1,012,544"
MI,"478,563"
MI,0
MI,"787,089"
MI,"178,304"
MI,"68,209,304"
MI,"174,868"
MI,0
MI,"159,305"
MI,"62,624,926"
MI,"277,255"
MI,"132,821"
MI,"3,451"
MI,"421,294"
MI,"4,343"
MI,"63,748,860"
MI,"68,446"
MI,"1,875"
MI,0
MI,"262,102"
MI,"7,363,781"
MI,"134,534,047"
MI,0
MI,"15,133"
MI,"34,361"
MI,"1,461"
MI,"4,478"
MI,"3,618"
MI,"2,257"
MI,"38,766"
MI,"44,563"
MI,"954,570"
MI,"728,834"
MI,"1,325,767"
MI,"2,974"
MI,0
MI,"13,921"
MI,"1,322"
MI,0
MI,0
MI,"74,396"
MI,"360,414"
MI,"19,714,443"
MI,0
MI,0
MI,"41,997"
MI,"20,135"
MI,"124,607"
MI,"53,621"
MI,0
MI,0
MI,"3,362,541"
MI,"5,970"
MI,"6,894"
MI,"1,958,914"
MI,"286,374"
MI,"123,482"
WI,"110,657"
MI,"108,965"
MI,"43,694"
MI,"63,832"
MI,0
MI,831
MI,"54,004"
MI,"1,499,272"
MI,"90,845"
MI,"644,601"
WI,"167,248"
MI,"362,533"
MI,"89,334"
MI,"237,227"
MI,"481,789"
MI,"693,758"
MI,"101,415"
MI,"378,330"
MI,"334,601"
MI,"68,640"
MI,"532,951"
MI,"4,962"
MI,0
MI,0
MI,0
MI,0
MI,0
MI,363
MI,"2,629"
MI,12
MI,"57,618"
MI,"7,783"
MI,"6,463,104"
MI,"2,285"
MI,"193,568"
MI,"2,128"
MI,191
MI,"1,475"
MI,230
MI,"337,985"
MI,0
MI,0
MI,"6,278"
MI,67
MI,0
MI,546
MI,0
MI,"1,225"
MI,"4,688"
MI,"28,160"
MI,"1,301,416"
MI,458
MI,0
MI,"494,147"
MI,0
MI,"1,126"
MI,"8,948"
MI,"3,510"
MI,"56,661"
MI,"1,854"
MI,0
MI,0
MI,0
MI,0
MI,"252,659"
MI,0
MI,"54,115"
MI,0
MI,"38,750"
MI,0
MN,0
MN,"235,687"
MN,0
MN,"973,304"
MN,0
MN,"197,146"
MN,"45,363,191"
MN,"215,429"
MN,"441,191"
MN,"102,487"
MN,"295,377"
MN,"4,183"
MN,"8,213"
MN,"183,968"
MN,"105,686"
MN,"65,130"
MN,"105,757"
MN,"2,542,423"
MN,"142,543"
MN,"412,148"
MN,0
MN,"8,613,302"
MN,0
MN,"3,461,605"
MN,"586,152"
MN,"5,123"
MN,"18,821,775"
MN,"4,203"
MN,"289,141"
MN,179
MN,"144,757"
MN,"8,268,746"
MN,"58,427,636"
MN,"49,580,771"
MN,"45,310,225"
MN,"1,164,286"
MN,"1,423,052"
MN,"23,643"
MN,820
MN,0
MN,0
MN,18
MN,"15,957,124"
MN,484
MN,"897,730"
MN,"1,097,232"
MN,"44,716"
MN,"44,931"
MN,0
MN,"14,844"
MN,"2,349,337"
MN,148
MN,519
MN,0
MN,755
MN,"1,560"
MN,580
MN,0
MN,0
MN,528
MN,0
MN,295
MN,559
MN,"318,911"
MN,0
MN,60
MN,409
MN,"125,649"
MN,"1,593"
MN,29
MN,"1,445"
MN,"25,932"
MN,0
MN,0
MN,0
MN,0
MN,0
MN,0
MN,128
MN,"86,093"
MN,66
MN,43
MN,451
MN,238
MN,0
MN,0
MN,89
MN,952
MN,87
MN,442
MN,0
MN,"1,277"
MN,706
MN,0
MN,"1,022"
MN,878
MN,"3,077"
MN,"2,024"
MN,140
MN,24
MN,"26,976"
MN,"1,861"
MN,"5,633"
MN,"3,351"
MN,"16,761"
MN,"2,374"
MN,0
MN,155
MN,621
MN,"4,550"
MN,0
MN,"142,543"
MN,"25,969"
MN,973
MN,"3,047"
MN,"1,140"
MN,0
MN,"1,406"
MN,203
MN,"12,246"
MN,83
MN,148
MN,0
MN,"528,378"
MN,"303,771"
MN,"308,981"
MN,544
MN,476
MN,354
MN,0
MN,0
MN,0
MN,0
MN,0
MN,0
MN,"33,514"
MN,"29,238"
MN,66
MN,94
MN,628
MN,"94,728"
MN,"5,308"
MN,"236,412"
MN,"2,018"
MN,"152,516"
MN,"5,296"
MS,0
MS,0
MS,"11,729,284"
MS,"136,365"
MS,"61,304"
MS,"24,343,036"
MS,"13,906"
MS,"16,010,651"
MS,0
MS,0
MS,"1,295"
MS,0
MS,"1,880"
MS,0
MS,0
MS,0
MS,0
MS,0
MS,0
MS,0
MS,"357,485"
MS,"1,461,384"
MS,"11,639,097"
MS,0
MS,"734,270"
MS,"165,063"
MS,0
MO,0
MO,0
MO,0
MO,0
